region,province,district,city_kab_name,sub_district,postal_code
Sumatera,Bengkulu,Bengkulu,Kepahiang,Seberang Musi,39373
Sumatera,Bengkulu,Bengkulu,Kepahiang,Seberang Musi,39374
Sumatera,Bengkulu,Bengkulu,Lebong,Rimbo Pengadang,39261
Sumatera,Bengkulu,Bengkulu,Bengkulu,Ratu Samban,38222
Sumatera,Bengkulu,Bengkulu,Bengkulu,Ratu Samban,38223
Sumatera,Bengkulu,Bengkulu,Bengkulu,Ratu Samban,38227
Sumatera,Bengkulu,Bengkulu,Bengkulu,Ratu Agung,38228
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Putri Hijau,38326
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pondok Kubang,38375
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pondok Kubang,38376
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pondok Kubang,38377
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pondok Kubang,38378
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pondok Kubang,38379
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pondok Kelapa,38371
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pinoraya,38571
Sumatera,Bengkulu,Bengkulu,Lebong,Pinang Belapis,39269
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pematang Tiga,38372
Sumatera,Bengkulu,Bengkulu,Lebong,Pelabai,39265
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pasar Manna,38518
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pasar Manna,38513
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pasar Manna,38514
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pasar Manna,38517
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pasar Manna,38516
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Pasar Manna,38515
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Pagar Jati,38383
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Padang Jaya,38657
Sumatera,Bengkulu,Bengkulu,Kaur,Padang Guci Hulu,38956
Sumatera,Bengkulu,Bengkulu,Kaur,Nasal,38964
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Napal Putih,38363
Sumatera,Bengkulu,Bengkulu,Kaur,Muara Sahung,38961
Sumatera,Bengkulu,Bengkulu,Bengkulu,Muara Bangka Hulu,38126
Sumatera,Bengkulu,Bengkulu,Bengkulu,Muara Bangka Hulu,38121
Sumatera,Bengkulu,Bengkulu,Bengkulu,Muara Bangka Hulu,38122
Sumatera,Bengkulu,Bengkulu,Bengkulu,Muara Bangka Hulu,38125
Sumatera,Bengkulu,Bengkulu,Kepahiang,Merigi,39371
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Manna,38511
Sumatera,Bengkulu,Bengkulu,Muko Muko,Malin Deman,38764
Sumatera,Bengkulu,Bengkulu,Kaur,Maje,38965
Sumatera,Bengkulu,Bengkulu,Seluma,Lubuk Sandi,38882
Sumatera,Bengkulu,Bengkulu,Muko Muko,Lubuk Pinang,38767
Sumatera,Bengkulu,Bengkulu,Lebong,Lebong Utara,39264
Sumatera,Bengkulu,Bengkulu,Lebong,Lebong Tengah,39263
Sumatera,Bengkulu,Bengkulu,Lebong,Lebong Selatan,39262
Sumatera,Bengkulu,Bengkulu,Lebong,Lebong Sakti,39267
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Lais,38653
Sumatera,Bengkulu,Bengkulu,Muko Muko,Kota Mukomuko (Mukomuko Utara),38765
Sumatera,Bengkulu,Bengkulu,Muko Muko,Kota Mukomuko (Mukomuko Utara),38711
Sumatera,Bengkulu,Bengkulu,Muko Muko,Kota Mukomuko (Mukomuko Utara),38713
Sumatera,Bengkulu,Bengkulu,Muko Muko,Kota Mukomuko (Mukomuko Utara),38714
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Kota Manna,38512
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Ketahun,38361
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Kerkap,38374
Sumatera,Bengkulu,Bengkulu,Kepahiang,Kepahiang,39372
Sumatera,Bengkulu,Bengkulu,Kaur,Kelam Tengah,38955
Sumatera,Bengkulu,Bengkulu,Bengkulu Selatan,Kedurang Ilir,38553
Sumatera,Bengkulu,Bengkulu,Kaur,Kaur Selatan,38963
Sumatera,Bengkulu,Bengkulu,Bengkulu Tengah,Karang Tinggi,38382
Sumatera,Bengkulu,Bengkulu,Bengkulu,Kampung Melayu,38215
Sumatera,Bengkulu,Bengkulu,Seluma,Ilir Talo,38887
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Giri Mulia,38655
Sumatera,Bengkulu,Bengkulu,Bengkulu,Gading Cempaka,38225
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Enggano,38387
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Utara,39125
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Utara,39119
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Utara,39123
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Timur,39115
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Timur,39116
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Timur,39121
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Tengah,39113
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Tengah,39114
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Selatan,39112
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup Selatan,39124
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup,39111
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup,39117
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Curup,39118
Sumatera,Bengkulu,Bengkulu,Rejang Lebong,Bermani Ulu Raya,39152
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Batik Nau,38656
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Arma Jaya,38611
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Arga Makmur,38617
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Arga Makmur,38619
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Arga Makmur,38618
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Arga Makmur,38612
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Arga Makmur,38614
Sumatera,Bengkulu,Bengkulu,Seluma,Air Periukan,38881
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Air Napal,38373
Sumatera,Bengkulu,Bengkulu,Bengkulu Utara,Air Besi,38575
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Wonosari,55811
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Wonosari,55851
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Wonosari,55813
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Wirobrajan,55253
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Wirobrajan,55251
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Wirobrajan,55252
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Wates,55651
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55163
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55165
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55161
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55166
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55162
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55167
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Umbulharjo,55164
Central Java,DI Yogyakarta,Yogasari,Sleman,Turi,55551
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Tepus,55881
Central Java,DI Yogyakarta,Yogasari,Sleman,Tempel,55552
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Temon,55654
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Tegalrejo,55243
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Tegalrejo,55241
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Tegalrejo,55242
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Tegalrejo,55244
Central Java,DI Yogyakarta,Yogasari,Bantul,Srandakan,55762
Central Java,DI Yogyakarta,Yogasari,Sleman,Sleman,55515
Central Java,DI Yogyakarta,Yogasari,Sleman,Sleman,55512
Central Java,DI Yogyakarta,Yogasari,Sleman,Sleman,55513
Central Java,DI Yogyakarta,Yogasari,Sleman,Sleman,55511
Central Java,DI Yogyakarta,Yogasari,Sleman,Sleman,55514
Central Java,DI Yogyakarta,Yogasari,Sleman,Seyegan,55561
Central Java,DI Yogyakarta,Yogasari,Bantul,Sewon,55188
Central Java,DI Yogyakarta,Yogasari,Bantul,Sewon,55185
Central Java,DI Yogyakarta,Yogasari,Bantul,Sewon,55186
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Sentolo,55664
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Semin,55854
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Semanu,55893
Central Java,DI Yogyakarta,Yogasari,Bantul,Sedayu,55752
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Sapto Sari,55871
Central Java,DI Yogyakarta,Yogasari,Bantul,Sanden,55763
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Samigaluh,55673
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Rongkop,55883
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Purwosari,55872
Central Java,DI Yogyakarta,Yogasari,Bantul,Pundong,55771
Central Java,DI Yogyakarta,Yogasari,Sleman,Prambanan,55572
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Ponjong,55892
Central Java,DI Yogyakarta,Yogasari,Bantul,Pleret,55791
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Playen,55861
Central Java,DI Yogyakarta,Yogasari,Bantul,Piyungan,55792
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Pengasih,55652
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Patuk,55862
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Panjatan,55655
Central Java,DI Yogyakarta,Yogasari,Bantul,Pandak,55761
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Pakualaman,55111
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Pakualaman,55112
Central Java,DI Yogyakarta,Yogasari,Sleman,Pakem,55582
Central Java,DI Yogyakarta,Yogasari,Bantul,Pajangan,55751
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Nglipar,55852
Central Java,DI Yogyakarta,Yogasari,Sleman,Ngemplak,55584
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Ngawen,55853
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Ngampilan,55261
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Ngampilan,55262
Central Java,DI Yogyakarta,Yogasari,Sleman,Ngaglik,55581
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Nanggulan,55671
Central Java,DI Yogyakarta,Yogasari,Sleman,Moyudan,55563
Central Java,DI Yogyakarta,Yogasari,Sleman,Mlati,55285
Central Java,DI Yogyakarta,Yogasari,Sleman,Mlati,55284
Central Java,DI Yogyakarta,Yogasari,Sleman,Mlati,55288
Central Java,DI Yogyakarta,Yogasari,Sleman,Mlati,55287
Central Java,DI Yogyakarta,Yogasari,Sleman,Mlati,55286
Central Java,DI Yogyakarta,Yogasari,Sleman,Minggir,55562
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Mergangsan,55153
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Mergangsan,55152
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Mergangsan,55151
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Mantrijeron,55142
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Mantrijeron,55143
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Mantrijeron,55141
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Lendah,55663
Central Java,DI Yogyakarta,Yogasari,Bantul,Kretek,55772
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Kraton,55132
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Kraton,55131
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Kraton,55133
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Kotagede,55172
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Kotagede,55173
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Kotagede,55171
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Kokap,55653
Central Java,DI Yogyakarta,Yogasari,Bantul,Kasihan,55184
Central Java,DI Yogyakarta,Yogasari,Bantul,Kasihan,55182
Central Java,DI Yogyakarta,Yogasari,Bantul,Kasihan,55183
Central Java,DI Yogyakarta,Yogasari,Bantul,Kasihan,55181
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Karangmojo,55891
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Kalibawang,55672
Central Java,DI Yogyakarta,Yogasari,Sleman,Kalasan,55571
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Jetis,55231
Central Java,DI Yogyakarta,Yogasari,Bantul,Jetis,55781
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Jetis,55233
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Jetis,55232
Central Java,DI Yogyakarta,Yogasari,Bantul,Imogiri,55782
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondomanan,55122
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondomanan,55121
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondokusuman,55225
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondokusuman,55221
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondokusuman,55222
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondokusuman,55224
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gondokusuman,55223
Central Java,DI Yogyakarta,Yogasari,Sleman,Godean,55264
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Girimulyo,55674
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gedong Tengen,55272
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Gedong Tengen,55271
Central Java,DI Yogyakarta,Yogasari,Gunung Kidul,Gedang Sari,55863
Central Java,DI Yogyakarta,Yogasari,Sleman,Gamping,55294
Central Java,DI Yogyakarta,Yogasari,Sleman,Gamping,55295
Central Java,DI Yogyakarta,Yogasari,Sleman,Gamping,55293
Central Java,DI Yogyakarta,Yogasari,Sleman,Gamping,55592
Central Java,DI Yogyakarta,Yogasari,Sleman,Gamping,55291
Central Java,DI Yogyakarta,Yogasari,Kulon Progo,Galur,55661
Central Java,DI Yogyakarta,Yogasari,Bantul,Dlingo,55783
Central Java,DI Yogyakarta,Yogasari,Sleman,Depok,55281
Central Java,DI Yogyakarta,Yogasari,Sleman,Depok,55283
Central Java,DI Yogyakarta,Yogasari,Sleman,Depok,55282
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Danurejan,55211
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Danurejan,55213
Central Java,DI Yogyakarta,Yogasari,Yogyakarta,Danurejan,55212
Central Java,DI Yogyakarta,Yogasari,Sleman,Cangkringan,55583
Central Java,DI Yogyakarta,Yogasari,Sleman,Berbah,55573
Central Java,DI Yogyakarta,Yogasari,Bantul,Bantul,55711
Central Java,DI Yogyakarta,Yogasari,Bantul,Bantul,55713
Central Java,DI Yogyakarta,Yogasari,Bantul,Bantul,55712
Central Java,DI Yogyakarta,Yogasari,Bantul,Bantul,55715
Central Java,DI Yogyakarta,Yogasari,Bantul,Bantul,55714
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55198
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55197
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55192
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55195
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55196
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55193
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55191
Central Java,DI Yogyakarta,Yogasari,Bantul,Banguntapan,55194
Central Java,DI Yogyakarta,Yogasari,Bantul,Bambang Lipuro,55764
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11330
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11270
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11320
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11250
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11310
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11260
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11240
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11230
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11220
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Tambora,11210
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11120
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11130
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11140
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11180
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11160
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11110
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11150
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Taman Sari,11170
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Palmerah,11430
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Palmerah,11480
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Palmerah,11420
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Palmerah,11410
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kembangan,11640
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kembangan,11610
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kembangan,11650
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kembangan,11620
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kembangan,11630
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kebon Jeruk,11510
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kebon Jeruk,11530
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kebon Jeruk,11520
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kebon Jeruk,11550
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kebon Jeruk,11560
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kebon Jeruk,11540
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kalideres,11840
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kalideres,11810
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kalideres,11830
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kalideres,11850
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Kalideres,11820
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Grogol Petamburan,11450
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Grogol Petamburan,11460
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Grogol Petamburan,11470
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Grogol Petamburan,11440
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Cengkareng,11730
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Cengkareng,11750
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Cengkareng,11720
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Cengkareng,11710
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Barat,Cengkareng,11740
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10210
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10270
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10250
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10220
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10240
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10230
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Tanah Abang,10260
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Senen,10460
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Senen,10430
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Senen,10450
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Senen,10420
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Senen,10440
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Senen,10410
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Sawah Besar,10720
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Sawah Besar,10740
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Sawah Besar,10750
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Sawah Besar,10730
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Sawah Besar,10710
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Menteng,10330
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Menteng,10350
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Menteng,10340
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Menteng,10310
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Menteng,10320
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Kemayoran,10640
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Kemayoran,10610
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Kemayoran,10630
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Kemayoran,10620
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Kemayoran,10650
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Johar Baru,10530
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Johar Baru,10560
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Johar Baru,10550
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Johar Baru,10540
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Gambir,10150
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Gambir,10140
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Gambir,10110
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Gambir,10120
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Gambir,10160
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Gambir,10130
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Cempaka Putih,10520
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Cempaka Putih,10510
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Pusat,Cempaka Putih,10570
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12840
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12830
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12850
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12860
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12870
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12810
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Tebet,12820
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12980
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12920
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12940
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12930
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12950
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12960
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12970
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Setia Budi,12910
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pesanggrahan,12330
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pesanggrahan,12320
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pesanggrahan,12270
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pesanggrahan,12260
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pesanggrahan,12250
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pasar Minggu,12560
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pasar Minggu,12540
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pasar Minggu,12520
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pasar Minggu,12510
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pasar Minggu,12550
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pancoran,12770
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pancoran,12760
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pancoran,12740
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pancoran,12780
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Pancoran,12750
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Mampang Prapatan,12730
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Mampang Prapatan,12710
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Mampang Prapatan,12790
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Mampang Prapatan,12720
West Java,DKI Jakarta,DKI Jakarta 1,Jakarta Selatan,Kebayoran Lama,12230
